7395. емисија
116. циклус
23. емисија
27. 07. 2019.
www.youtube.com/watch?v=JCzMCPOtGts


А1 - КОСТ
А2 - ЗГЛОБ
А3 - ПОГЛЕД
А4 - СО
 А - РАМЕ
Б1 - ПАСУЉ
Б2 - ПАНТЕР
Б3 - ЧАЈ
Б4 - ДРУГ
 Б - ЦРНИ
В1 - ЕКВАТОР
В2 - УРЕЂАЈ
В3 - ВРЕМЕ 
В4 - ПРОМЕНА
 В - КЛИМА
Г1 - ГРАД
Г2 - РАНА
Г3 - СТЕРИЛНА
Г4 - ТКАНИНА
 Г - ГАЗА
??? - ПОЈАС

А1 - ОТАВА
А2 - ТАЛАСИ
А3 - СТАБЛО
А4 - ПИЛЕ
 А - МОЗАК
Б1 - ДИСЦИПЛИНА
Б2 - ПЕЊАЊЕ
Б3 - ЕЛЕГАНЦИЈА
Б4 - РИБОЛОВ
 Б - СПОРТ
В1 - МАШИНА
В2 - ГИТАРА
В3 - СЕКЦИЈА
В4 - ПРОМЕНА 
 В - РИТАМ
Г1 - ДОРУЧАК
Г2 - КАФА
Г3 - ДОБРО
Г4 - ПРОГРАМ
 Г - ЈУТРО
??? - ГИМНАСТИКА
