6866. емисија
104. циклус
42. емисија
12. 02. 2018.
www.youtube.com/watch?v=TdJzwUC_2os

А1 - ПРИГОДНА
А2 - ЦЕРЕМОНИЈА
А3 - ПРАЗНИК
А4 - ПАРАДА
 А - СВЕЧАНОСТ
Б1 - ЗАСТАВЕ
Б2 - ШАЛОВИ
Б3 - ТРИБИНЕ
Б4 - ГРУПА
 Б - НАВИЈАЧИ
В1 - ЧАША
В2 - ПОДИЗАЊЕ
В3 - ГОВОР
В4 - ДРЖАТИ
 В - ЗДРАВИЦА
Г1 - ЖАЛОСТ
Г2 - БЕЗБЕДОСТ
Г3 - КЛАСА
Г4 - СЛУЖБА ЗА ЗАПОШЉАВАЊЕ
 Г - НАЦИОНАЛНА
??? - ХИМНА

А1 - ЗНАК
А2 - ПОЛИЦИЈА
А3 - ЗАУСТАВЉАЊЕ
А4 - НОН-
 А - СТОП
Б1 - ФРИЗУРА
Б2 - ПОСЛЕДИЦА
Б3 - НЕСВРШЕНА
Б4 - СТАЛНА
 Б - ТРАЈНА
В1 - САВЕТ БЕЗБЕДНОСТИ
В2 - ПРАВО
В3 - УЛОЖИТИ
В4 - СПРЕЧАВАЊЕ
 В - ВЕТО
Г1 - МЕДИЦИНА
Г2 - РАСПРАВА
Г3 - УСТАНОВА
Г4 - ВЛАСТ
 Г - СУДСКА
??? - ЗАБРАНА
