6060. емисија
91. циклус
29. емисија
29. 09. 2015.
www.youtube.com/watch?v=FhCALBXLIYc

А1 - ГОДИНА
А2 - ЕРА
А3 - СУПЕР
А4 - ГАНЦ
 А - НОВА
Б1 - АДВОКАТ
Б2 - РОГОВИ
Б3 - ТРОЗУБАЦ
Б4 - ПАКАО
 Б - ЂАВО
В1 - СЛАЛОМ
В2 - ТРИЈУМФ
В3 - БРАНДЕНБУРГ
В4 - СТАМБОЛ
 В - КУТИЈА
Г1 - УЛИЦА
Г2 - КВАРТ
Г3 - ГЛАВНИ
Г4 - ЗАБРАЊЕНИ
 Г - ГРАД
??? - ВАРОШ

А1 - МРЕЖА
А2 - ЧИЗМЕ
А3 - ЧАМАЦ
А4 - ИВО ЛОЛА
 А - РИБАР
Б1 - ЧЕЛИК
Б2 - ПЛОВАК
Б3 - НАЈЛОН
Б4 - РИБА 
 Б - УДИЦА
В1 - МЕКУШАЦ
В2 - СУМЊА
В3 - ЈАБУКА
В4 - ИНТЕРНЕТ
 В - ЦРВ
Г1 - У ГЛАВИ
Г2 - ЛЕПАК
Г3 - РОЈ
Г4 - ХИР
 Г - МУШИЦА
??? - МАМАЦ
