6295. емисија
95. циклус
20. емисија
21. 05. 2016.
www.youtube.com/watch?v=2_nlMBP_l4c

А1 - МАТЕМАТИКА
А2 - ИНТЕГРАЛ
А3 - ТРИГОНОМЕТРИЈА
А4 - ЛИНЕАРНА
 А - ФУНКЦИЈА
Б1 - НОВАЦ
Б2 - СРЕДСТВА
Б3 - ПРИХОДИ
Б4 - БУЏЕТ
 Б - ФИНАНСИЈЕ
В1 - МЕДИЦИНА
В2 - СПОРТ
В3 - ЧИСТОЋА
В4 - ПОЛА
 В - ЗДРАВЉЕ
Г1 - ЛИЦЕ
Г2 - ВАГА
Г3 - СПОРА
Г4 - СУД
 Г - ПРАВДА
??? - МИНИСТАР

А1 - ОПРЕМА
А2 - СПОРТСКИ
А3 - МОТОР
А4 - СЕРВИС
 А - АУТОМОБИЛ
Б1 - НОЋ
Б2 - ЗАТВОР
Б3 - СТРАЖАР
Б4 - ПАС
 Б - ЧУВАР
В1 - КАЈГАНА
В2 - СТЕНА
В3 - АПОСТОЛ
В4 - ЦЕТИЊСКИ
 В - СВЕТИ ПЕТАР
Г1 - КУТИЈА
Г2 - ЗАНАТ
Г3 - ПРИБОР
Г4 - МАЈСТОР
 Г - АЛАТ
??? - КЉУЧЕВИ
