6237. емисија
94. циклус
23. емисија
24. 03. 2016.
www.youtube.com/watch?v=HOH5H9WVXps

А1 - ЛЕКАР
А2 - КАРДИО-
А3 - ОПЕРАЦИЈА
А4 - ИНСТРУМЕНТ
 А - ХИРУРГ
Б1 - РЕД
Б2 - МИР
Б3 - БЕЗБЕДНОСТ
Б4 - МАРИЦА
 Б - ПОЛИЦИЈА
В1 - РОБА
В2 - ЛИЦЕНЦА
В3 - МУЗИКА
В4 - ТУЂА
 В - СТРАНА
Г1 - ТАКТИКА
Г2 - ЈЕДИНИЦА
Г3 - ПАРАДА
Г4 - ПОШТА
 Г - ВОЈНА
??? - ИНТЕРВЕНЦИЈА

А1 - ОАЗА
А2 - ИГРА ЛЕПТИРА
А3 - СТАНИЦА
А4 - ЖЕЉА
 А - ПОСЛЕДЊА
Б1 - КОНСТАНТИНОПОЉ
Б2 - СТАМБОЛ
Б3 - ИСТАНБУЛ
Б4 - ВИЗАНТИЈА
 Б - ЦАРИГРАД
В1 - ОБРАЗ
В2 - ВЕШ
В3 - ВАЗДУХ
В4 - ОПРАН
 В - ЧИСТ
Г1 - АРИТМЕТИЧКА СРЕДИНА
Г2 - БЛОК
Г3 - КАСА
Г4 - КОНОБАР
 Г - РАЧУН
??? - ЉУБАВ
