7008. емисија
107. циклус
1. емисија
04. 07. 2018.
www.youtube.com/watch?v=ArWleuYm-aA

А1 - ВАЖНО...
А2 - САОПШТЕЊЕ
А3 - ...КОРИСНИЦИМА
А4 - ЗНАКОВИ
 А - ОБАВЕШТЕЊЕ
Б1 - ДРУШТВО
Б2 - ЛОТО
Б3 - ТАКМИЧЕЊЕ
Б4 - ЕЛЕМЕНТИ
 Б - СИСТЕМ
В1 - БРАЗДА
В2 - ПЕТОЛЕТКА
В3 - ЉУБАВ
В4 - ПОМОЋ
 В - ПРВА
Г1 - МИШИЋ
Г2 - САТ
Г3 - ЛАКАТ
Г4 - ЗГЛОБ
 Г - РУКА
??? - ИНФОРМАЦИЈА

А1 - ПОМОЋНИЦА
А2 - ХАЉИНА
А3 - АПОТЕКА
А4 - ПРАШИНА
 А - КУЋНА
Б1 - НЕОДЛОЖНА
Б2 - СЛУЖБА
Б3 - УРГЕНТНА
Б4 - ИНТЕРВЕНЦИЈА
 Б - ХИТНА
В1 - СЛУЖБЕНО
В2 - ПОЛОВНО
В3 - ТОЧКОВИ
В4 - РЕГИСТРАЦИЈА
 В - ВОЗИЛО
Г1 - ПРИЈЕМ
Г2 - ПИСМО
Г3 - ПРЕПОРУЧЕНА
Г4 - ПОШТА
 Г - ПОШИЉКА
??? - ДОСТАВА
