6826. емисија
104. циклус
2. емисија
03. 01. 2018.
www.youtube.com/watch?v=CNVDxfQ9XHE

А1 - ТВ
А2 - АВАЛА
А3 - НАФТА
А4 - КОНТРОЛНИ
 А - ТОРАЊ
Б1 - ПАРНИ
Б2 - ВЕРИГЕ
Б3 - ОГЊИШТЕ
Б4 - БАКАРНИ
 Б - КОТАО
В1 - ВАРОШ
В2 - БРАДИЦА
В3 - РЕП
В4 - ЦРНИ
 В - ЂАВО
Г1 - ОЛИМПИЈСКИ
Г2 - СИМБОЛ
Г3 - ТРКА
Г4 - ФОРМУЛА 1
 Г - КРУГОВИ
??? - ПАКАО

А1 - ВАТРА
А2 - ХЛАДНО
А3 - КОЛЕКЦИЈА
А4 - ЗАСТАВА
 А - ОРУЖЈЕ
Б1 - БАТЕРИЈА
Б2 - ЕКСПЛОЗИВ
Б3 - ПАПРИКЕ
Б4 - НАДЕВАЊЕ
 Б - ПУЊЕЊЕ
В1 - ЛУТАЛИЦА
В2 - ДУМ-ДУМ
В3 - БРЗ
В4 - ОЛОВО
 В - МЕТАК
Г1 - ЛОКОМОТИВА
Г2 - ПРОСТОР
Г3 - ВЕШТ
Г4 - ВОЈНИ
 Г - МАНЕВАР
??? - МУНИЦИЈА
