6664. емисија
101. циклус
23. емисија
25. 07. 2017.
www.youtube.com/watch?v=1_kR95SSJts

А1 - САБОР
А2 - ШУМА
А3 - ЗАВИЈАЊЕ
А4 - ЈАРИЋИ
 А - ВУК
Б1 - ДИРКЕ
Б2 - ДУГМАД
Б3 - АУТОБУС
Б4 - МУЗИКА
 Б - ХАРМОНИКА
В1 - ТЕРАСА
В2 - УРЕЂЕЊЕ
В3 - КВАДРАТИ
В4 - КОРИСНИК
 В - СТАН
Г1 - СЕДНИЦА
Г2 - СЦЕНА
Г3 - КЊИГА
Г4 - ИСКРЕНА
 Г - ОТВОРЕНА
??? - ВРАТА

А1 - ПЛАТФОРМА 
А2 - СТАНИЦА
А3 - КОЛОСЕК
А4 - ЕВИТА
 А - ПЕРОН
Б1 - ЦРТАЊЕ
Б2 - СКИЦИРАЊЕ
Б3 - ЛИСТОВИ
Б4 - КАСА
 Б - БЛОК
В1 - ОДЕЋА
В2 - ФАБРИЧКА
В3 - МУШКА
В4 - ЖЕНСКА
 В - КОНФЕКЦИЈА
Г1 - ПУТЕВИ
Г2 - ЦАРСТВО
Г3 - ВЕЧИТИ
Г4 - ТИБАР
 Г - РИМ
??? - БРОЈ
