6332. емисија
95. циклус
57. емисија
27. 06. 2016.
www.youtube.com/watch?v=bYv9YqG8nAc

А1 - ЕП
А2 - ГЛАВНИ
А3 - МЕГДАН
А4 - НАЦИОНАЛНИ
 А - ЈУНАК
Б1 - ВЕЛИНГТОН
Б2 - СТЕПА
Б3 - МИШИЋ
Б4 - ВИНДЗОР
 Б - ВОЈВОДА
В1 - КАРАЂОРЂЕ
В2 - ДАХИЈЕ
В3 - МИШАР
В4 - ИВАНКОВАЦ
 В - I СРПСКИ УСТАНАК
Г1 - БОРУСИЈА
Г2 - ФЕЈНОРД
Г3 - ЧЕЛЗИ
Г4 - ДЕПОРТИВО
 Г - ФК
??? - СТЕВАН СИНЂЕЛИЋ

А1 - ПОСЛЕДЊЕ
А2 - ТЕШКЕ
А3 - УКРШТЕНЕ
А4 - РЕД
 А - РЕЧИ
Б1 - БОЕМ
Б2 - САМОСТАЛНИ
Б3 - АКАДЕМСКИ
Б4 - СЛИКАР
 Б - УМЕТНИК
В1 - ЧИН
В2 - КРИВИЦА
В3 - ДОБРО
В4 - ХЕРОЈСКО
 В - ДЕЛО
Г1 - СУКОБ
Г2 - ЛИЦА
Г3 - КОМЕДИЈА
Г4 - ТРАГЕДИЈА
 Г - ДРАМА
??? - КЊИЖЕВНИК
