5941. емисија
89. циклус
32. емисија
19. 05. 2015.
www.youtube.com/watch?v=apukh4OCUwM

А1 - КУГЛИЦА
А2 - ТИЛТ
А3 - "ДУГМАД"
А4 - ДЕЛФИН
 А - ФЛИПЕР
Б1 - СВАДБА
Б2 - ПЛЕХ
Б3 - ВОЈНА
Б4 - ЖИВА
 Б - МУЗИКА
В1 - ФУЛ
В2 - КЕНТА
В3 - БЕТОН
В4 - ФЛЕШ
 В - ПОКЕР
Г1 - ЧОЈА
Г2 - СТО
Г3 - ШТАП
Г4 - ОСМИЦА
 Г - БИЛИЈАР
??? - ИГРА

А1 - АУТО
А2 - БЕЧ
А3 - СРЕДЊА
А4 - ВИША
 А - ШКОЛА
Б1 - ИГЛА
Б2 - ДВА КОНЦА
Б3 - ТЕКСТИЛ
Б4 - ШТЕП
 Б - ШИВЕЋА МАШИНА
В1 - ЗООЛОГИЈА
В2 - АНАТОМИЈА
В3 - ГЕНЕТИКА
В4 - ЕКОЛОГИЈА
 В - БИОЛОГИЈА
Г1 - РЕПУБЛИКА
Г2 - МАНДАТ
Г3 - ДОЖИВОТНИ
Г4 - ИЗБОРИ
 Г - ПРЕДСЕДНИК
??? - КАБИНЕТ
