7112. емисија
108. циклус
44. емисија
17. 10. 2018.
www.youtube.com/watch?v=MojBWMVPb8M

А1 - ГОЛУБ
А2 - САКСИЈА
А3 - ГРНЧАРИЈА
А4 - ИЛОВАЧА
 А - ГЛИНА
Б1 - КИНА
Б2 - ХАДРИЈАН
Б3 - БЕРЛИН
Б4 - ПЛАЧ
 Б - ЗИД
В1 - ЈАБУКА
В2 - ПРАСЕТИНА
В3 - ЈАГЊЕТИНА
В4 - РЕШ
 В - ПЕЧЕНА
Г1 - СТЕНА
Г2 - ВЕНА
Г3 - ЗУБ
Г4 - ПРАЗНА
 Г - ШУПЉА
??? - ЦИГЛА

А1 - ГРАД
А2 - МЕСОПОТАМИЈА
А3 - КУПА
А4 - ХАМУРАБИ
 А - ВАВИЛОН
Б1 - НАУКА
Б2 - ЖИВОТИЊЕ
Б3 - БРЕМ
Б4 - КЛАСИФИКАЦИЈА
 Б - ЗООЛОГИЈА
В1 - НЕБО
В2 - АНЂЕЛИ
В3 - ПТИЦА
В4 - ЕДЕН
 В - РАЈ
Г1 - ЦРЕВО
Г2 - ПАТУЉЦИ
Г3 - МАКАЗЕ
Г4 - СТАКЛО
 Г - БАШТА
??? - ВРТ
