6428. емисија
97. циклус
31. емисија
01. 12. 2016.
www.youtube.com/watch?v=FMMx-7xkXxA

А1 - МАЈ
А2 - СВЕТСКИ РАТ
А3 - КОРАЦИ
А4 - ПОГЛЕД
 А - ПРВИ
Б1 - ОВАЛ
Б2 - ШКОЛА
Б3 - ФИЗИКА
Б4 - РАД
 Б - КАБИНЕТ
В1 - ОБРАЗОВАЊЕ
В2 - ШКОЛСТВО
В3 - РАДНИЦИ
В4 - ДЕЛАТНОСТ
 В - ПРОСВЕТА
Г1 - СТАНИЦА
Г2 - ЈЕДИНИЦА
Г3 - УНИФОРМА
Г4 - САОБРАЋАЈ
 Г - ПОЛИЦИЈА
??? - МИНИСТАР

А1 - СЛУЖБЕНО
А2 - КОФЕР
А3 - БАЗА
А4 - НАГРАДНО
 А - ПУТОВАЊЕ
Б1 - ВЕЛИКА
Б2 - МАЛА
Б3 - ЗРЕЛОСТ
Б4 - ИСПИТ
 Б - МАТУРА
В1 - КАРТА
В2 - СТАНИЦА 
В3 - СПРАТ
В4 - ПРТЉАЖНИК
 В - АУТОБУС
Г1 - СТУДЕНТ
Г2 - ДИПЛОМА
Г3 - ИСПИТ 
Г4 - СТАЖ
 Г - АПСОЛВЕНТ
??? - ЕКСКУРЗИЈА
