6095. емисија
92. циклус
3. емисија
03. 11. 2015.
www.youtube.com/watch?v=CVYKT_7VAA8

А1 - ЦРВЕНО СВЕТЛО
А2 - УЗВИК
А3 - НОН-
А4 - АУТО-
 А - СТОП
Б1 - ЂАКОН
Б2 - СВЕШТЕНИК
Б3 - ПУКОВНИК
Б4 - ГЕНЕРАЛ
 Б - ЧИН
В1 - ПРИВАТНИ
В2 - ХОЛМС
В3 - ПОАРО
В4 - АГЕНЦИЈА
 В - ДЕТЕКТИВ
Г1 - ФОТЕЉА
Г2 - ВЛАДА
Г3 - РЕСОР
Г4 - ПОРТФЕЉ
 Г - МИНИСТАР
??? - ПОЛИЦИЈА

А1 - ХОБОТНИЦА
А2 - УГАО
А3 - ЗВЕЗДА
А4 - ПОЛУГА
 А - КРАК
Б1 - ВЕЛИЧИНА
Б2 - ИНТЕНЗИТЕТ
Б3 - СМЕР
Б4 - РАДИЈУС
 Б - ВЕКТОР
В1 - ФРАНЦУСКА
В2 - ФУНКЦИЈА
В3 - ЖИЖА
В4 - ФАРАД
 В - "F"
Г1 - АКЦИЈА
Г2 - РЕАКЦИЈА
Г3 - ГРАВИТАЦИЈА
Г4 - ЈАБУКА
 Г - ЊУТН
??? - СИЛА
