7283. емисија
113. циклус
1. емисија
06. 04. 2019.
www.youtube.com/watch?v=U1RYMM_C_n0

А1 - ЧАРЛС БУКОВСКИ
А2 - ШАЛТЕР
А3 - ГЛАВНА
А4 - КОЧИЈА
 А - ПОШТА
Б1 - ОВЧАР
Б2 - КАНЦЕЛАР
Б3 - ЗАПАД
Б4 - ИСТОК
 Б - НЕМАЧКА
В1 - ЛАПОНИЈА
В2 - КАРЕЛИЈА
В3 - САУНА
В4 - ЗАЛИВ
 В - ФИНСКА
Г1 - ЦАРИНА
Г2 - ПОЛОВНА
Г3 - ГРЕШКА
Г4 - АКЦИЗА
 Г - РОБА
??? - МАРКА

А1 - СУДИЈА
А2 - КРУЖНИЦА
А3 - ПРЕВОЗ
А4 - ЖИВОТ
 А - ЛИНИЈА
Б1 - КАПЕТАН
Б2 - МАНОЈЛОВИЋ
Б3 - ЈЕВРЕМОВИЋ
Б4 - РУРК
 Б - МИКИ
В1 - ШЕЛДОН
В2 - АГЕНТ
В3 - ГАРИ
В4 - ЛИ
 В - КУПЕР
Г1 - РУПА
Г2 - ШТАП
Г3 - ЛОПТИЦА
Г4 - АУТОМОБИЛ
 Г - ГОЛФ
??? - МИНИ
