6762. емисија
102. циклус
60. емисија
31. 10. 2017.
www.youtube.com/watch?v=kPvfgOFMhNg

А1 - КОШАРКА
А2 - РАМПА
А3 - ЕКОНОМСКА
А4 - ПОЛИТИЧКА
 А - БЛОКАДА
Б1 - КУЛА
Б2 - БАСТИЉА
Б3 - РОВ
Б4 - СМЕДЕРЕВО
 Б - ТВРЂАВА
В1 - ЧЕТВРТ
В2 - ЈЕЗГРО
В3 - ОЦИ
В4 - КЉУЧЕВИ
 В - ГРАД
Г1 - СТАБИЛНО
Г2 - ИМОВИНА
Г3 - ТАБЕЛА
Г4 - ДРУГО
 Г - СТАЊЕ
??? - ОПСАДА

А1 - НАСУШНИ
А2 - РАЖ
А3 - С ПАТОСА
А4 - ДОМАЋИ
 А - ХЛЕБ
Б1 - СИСАРИ
Б2 - 12
Б3 - ПЛАНЕТА
Б4 - ПРИМАТИ
 Б - МАЈМУН
В1 - СМОЛА
В2 - МАТЕРИЈАЛ
В3 - БАДЕМ
В4 - ТЕСТЕРА
 В - ДРВО
Г1 - КОЛОНИЈА
Г2 - МАЛИ
Г3 - ВИКТОРИЈА
Г4 - АТЛАС
 Г - АФРИКА
??? - БАОБАБ
