7102. емисија
108. циклус
34. емисија
07. 10. 2018.
www.youtube.com/watch?v=zej10tR2nHI

А1 - ТЕМПО
А2 - ТАКТ
А3 - МЕТАЛ
А4 - ПРАТЊА
 А - МУЗИКА
Б1 - САКУПЉАЊЕ
Б2 - МОДЕЛАРСТВО
Б3 - СТРАСТ
Б4 - СЛОБОДНО ВРЕМЕ
 Б - ХОБИ
В1 - БИЗНИС
В2 - РИЈАЛИТИ
В3 - ПРОГРАМ
В4 - ЛАЈТ-
 В - ШОУ
Г1 - МАРГАРИТА
Г2 - МОХИТО
Г3 - МОЛОТОВЉЕВ
Г4 - ПИЊА КОЛАДА
 Г - КОКТЕЛ
??? - ЗАБАВА

А1 - РЕКА
А2 - МЕРЕЊЕ
А3 - РАСТ
А4 - ОПАДАЊЕ
 А - ВОДОСТАЈ
Б1 - ЗАДАТАК
Б2 - ЗАХТЕВ
Б3 - САСТАВ
Б4 - ПОЗИВ
 Б - ПИСМЕНИ
В1 - ПУТУЈУЋИ
В2 - УЖИВО
В3 - НОВИНАР
В4 - ТЕЛЕВИЗИЈА
 В - РЕПОРТЕР
Г1 - ДРЖАВНА
Г2 - СРЕЋА
Г3 - ИГРЕ
Г4 - ДОБИТАК
 Г - ЛУТРИЈА
??? - ИЗВЕШТАЈ
