6876. емисија
104. циклус
52. емисија
22. 02. 2018.
www.youtube.com/watch?v=S7Ob7haGsvs

А1 - РАМПА
А2 - ЗАВЕСА
А3 - ТОБОГАН
А4 - ...НИЗ БРЕГ
 А - СПУШТАЊЕ
Б1 - АПОСТОЛИ
Б2 - ЖИГОСАНИ
Б3 - ПОДНЕ
Б4 - ТУЦЕ
 Б - 12
В1 - ЛИСТ
В2 - ЛИМУН
В3 - ДУКАТ
В4 - СУМПОР
 В - ЖУТ(И)
Г1 - ПОТПУНО
Г2 - ДЕЛИМИЧНО
Г3 - ЗАКЛАЊАЊЕ
Г4 - ЕКЛИПСА
 Г - ПОМРАЧЕЊЕ
??? - МЕСЕЦ

А1 - ВЕНАЦ
А2 - СТРАНА
А3 - ПРЕВОЈ
А4 - ТУНЕЛ
 А - ПЛАНИНА
Б1 - ДРВО
Б2 - БАНАНА
Б3 - ЦИРКУС
Б4 - САМИ
 Б - МАЈМУН
В1 - ЈУЖНА
В2 - САХАРА
В3 - ЗАМБЕЗИ
В4 - АТЛАНТИК
 В - АФРИКА
Г1 - ЛИЧНИ
Г2 - БЕЗБЕДНОСТ
Г3 - КЕВИН КОСТНЕР
Г4 - БОДИГАРД
 Г - ТЕЛОХРАНИТЕЉ
??? - ГОРИЛА
