6727. емисија
102. циклус
25. емисија
26. 09. 2017.
www.youtube.com/watch?v=pQ2ycGmrt14

А1 - АПАРТМАН
А2 - ЗВЕЗДИЦЕ
А3 - ПАНСИОН
А4 - КАТЕГОРИЈА
 А - ХОТЕЛ
Б1 - УТИСАК
Б2 - МОЉАЦ
Б3 - КОРИЦЕ
Б4 - БИБЛИОТЕКА
 Б - КЊИГА
В1 - ГЛУВА
В2 - СПОМЕН
В3 - ДНЕВНА
В4 - СПАВАЋА
 В - СОБА
Г1 - ИНСЕКТ
Г2 - ТАЧКЕ
Г3 - ФУДБАЛ
Г4 - ЛОПТА
 Г - БУБАМАРА
??? - ГОСТ

А1 - ЦИПЕЛА
А2 - ЛУДОЛФ
А3 - КУЋА
А4 - АВОГАДРО
 А - БРОЈ
Б1 - ЗРНО
Б2 - ЧАРОБНИ
Б3 - ВОЈНИЧКИ
Б4 - ЧОРБА
 Б - ПАСУЉ
В1 - СУБЈЕКАТ
В2 - ПРЕДИКАТ
В3 - УПИТНА
В4 - СЛОЖЕНА
 В - РЕЧЕНИЦА
Г1 - КАЛЕНДАР
Г2 - ШКОЛА
Г3 - СВЕТЛОСТ
Г4 - НОВА
 Г - ГОДИНА
??? - ПРОСТ
