6715. емисија
102. циклус
13. емисија
14. 09. 2017.
www.youtube.com/watch?v=o4ZaMdHVAjw

А1 - СТАКЛЕНАЦ
А2 - ШАРЕНИ
А3 - ИГРА
А4 - ДЕЦА
 А - КЛИКЕР
Б1 - КРПА
Б2 - КОЦКА
Б3 - ЗОНА
Б4 - ЧАРОБНА
 Б - МАГИЧНА
В1 - СПОРТ
В2 - ДАЛМАЦИЈА
В3 - БУЛИН
В4 - БАЛОТА
 В - БОЋАЊЕ
Г1 - УКРАС
Г2 - ПЛАФОН
Г3 - СИЈАЛИЦА
Г4 - ВЕНТИЛАТОР
 Г - ЛУСТЕР
??? - КУГЛА

А1 - ШЕКСПИР
А2 - ВЕРДИ
А3 - ЈАГО
А4 - ДЕЗДЕМОНА
 А - ОТЕЛО
Б1 - ВРЕМЕ
Б2 - ПОПОДНЕ
Б3 - ТЕШКО
Б4 - ПСЕЋЕ
 Б - ПАСЈЕ
В1 - МЕТАК
В2 - ЧАУРА
В3 - БИСЕР
В4 - ПЕСАК
 В - ЗРНО
Г1 - ПАМУК
Г2 - ЈЕСЕН
Г3 - ПЛОДОВИ
Г4 - КУКУРУЗ
 Г - БЕРБА
??? - ГРОЖЂЕ
