5732. емисија
86. циклус
6. емисија
22. 10. 2014.
www.youtube.com/watch?v=tV3bsuVaueg

А1 - ДЛАКА
А2 - ОШТАР
А3 - ЗУБИ
А4 - НЕМУШТИ
 А - ЈЕЗИК
Б1 - СУПА
Б2 - КАФА
Б3 - БОМБА
Б4 - КУТЛАЧА
 Б - КАШИКА
В1 - ВРХ
В2 - РЕБРО
В3 - НАПАДАЧ
В4 - САОБРАЋАЈ
 В - ШПИЦ
Г1 - ЛИФТ
Г2 - ХЕЛИПКОПТЕР
Г3 - ПОДЛОГА
Г4 - НАФТНА
 Г - ПЛАТФОРМА
??? - ЦИПЕЛА

А1 - ЗВЕЗДА
А2 - СИСТЕМ
А3 - ПЕГЕ
А4 - СЈАЈ
 А - СУНЦЕ
Б1 - КОШАРКА
Б2 - КЛИМА
Б3 - СРЕМАЦ
Б4 - ЧАСОВНА
 Б - ЗОНА
В1 - ПЕРУН
В2 - ЈУПИТЕР
В3 - ОДИН
В4 - РА
 В - БОГОВИ
Г1 - УЛИЦА
Г2 - ДРВОРЕД
Г3 - ПАРИЗ
Г4 - ШТАМПА
 Г - БУЛЕВАР
??? - СУМРАК
