5916. емисија
89. циклус
7. емисија
24. 04. 2015.
www.youtube.com/watch?v=fYekA8nuw7M

А1 - ОДБРАНА
А2 - КОМОРА
А3 - ПРИПРАВНИК
А4 - ИСПИТ
 А - АДВОКАТ
Б1 - ЗУБИ
Б2 - РЕКА
Б3 - ЛУК
Б4 - СТУБОВИ
 Б - МОСТ
В1 - КРИЛО
В2 - КРИЛО 
В3 - ПОСТЕЉИНА
В4 - ГАРДЕРОБА
 В - ОРМАН
Г1 - КОВЧЕГ
Г2 - ШКРИЊА
Г3 - ЗАМРЗИВАЧ
Г4 - ПУШКА
 Г - САНДУК
??? - ДРВЕНИ

А1 - РУМУНИЈА
А2 - ВОЈВОДИНА
А3 - ОБЛАСТ
А4 - КИКИНДА
 А - БАНАТ
Б1 - МАГНЕТ
Б2 - МУШКИ
Б3 - ЛЕПШИ
Б4 - ПРОМЕНА
 Б - ПОЛ
В1 - ЈЕДРО
В2 - ЕОЛ
В3 - ПРАШИНА
В4 - ЦРВЕНИ
 В - ВЕТАР
Г1 - СТАРИ
Г2 - АНТИ
Г3 - НАРОД
Г4 - ПЕРУН
 Г - СЛОВЕНИ
??? - ЈУЖНИ
