6877. емисија
104. циклус
53. емисија
23. 02. 2018.
www.youtube.com/watch?v=gDCcODH40V8


А1 - НАЈДРАЖИ
А2 - ПЕДАГОГ
А3 - ШКОЛА
А4 - ПРВАЦИ
 А - УЧИТЕЉ
Б1 - ПЕРО
Б2 - ДРАМСКИ
Б3 - АУТОР
Б4 - ПЕН
 Б - ПИСАЦ
В1 - САВА
В2 - РАВНИЦА
В3 - МИЛИЋ
В4 - ПРЊАВОР
 В - МАЧВА
Г1 - КУЛА
Г2 - СПЛИТ
Г3 - ВЕЉКО
Г4 - ВУЈАДИН
 Г - ХАЈДУК
??? - ЈАНКО ВЕСЕЛИНОВИЋ

А1 - ПРОМЕТЕЈ
А2 - ВЕЛИКИ
А3 - МАЛИ
А4 - ЕЛБРУС
 А - КАВКАЗ
Б1 - ВЕРОИСПОВЕСТ
Б2 - ХРИШЋАНСТВО
Б3 - ИСТОК
Б4 - ЛИТУРГИЈА
 Б - ПРАВОСЛАВЉЕ
В1 - ПЛАНИНА
В2 - НОЈЕ
В3 - СПАС
В4 - ЗИЛАХИ
 В - АРАРАТ
Г1 - ОБЕЛЕЖЈЕ
Г2 - РЕЖИМ
Г3 - ТЕРИТОРИЈА
Г4 - УПРАВА
 Г - ДРЖАВА
??? - ЈЕРМЕНИЈА
