5971. емисија
90. циклус
1. емисија
18. 06. 2015.
www.youtube.com/watch?v=AEmCQ3-wLJM

А1 - КОНОПАЦ
А2 - СТЕПЕНИЦЕ
А3 - ПЛАНИНА
А4 - УВИС
 А - ПЕЊАЊЕ
Б1 - ОБЕЋАЊЕ
Б2 - ПАКОВАЊЕ
Б3 - НЕПРОБОЈНО
Б4 - ЧВРСТО
 Б - ТВРДО
В1 - РУПА
В2 - КОЛО
В3 - ПАН
В4 - ЧАРОБНА
 В - ФРУЛА
Г1 - "B"
Г2 - ЕЛЕМЕНТ
Г3 - ГРАД
Г4 - МЕТАЛУРГИЈА
 Г - БОР
??? - ДРВО

А1 - СТАРО
А2 - СПОРТСКО
А3 - КУЛТУРНО
А4 - ПОРЕДАК
 А - ДРУШТВО
Б1 - КЛАСА
Б2 - ЛОВ
Б3 - ГОСПОДАР
Б4 - ДОМАЋЕ
 Б - ЖИВОТИЊЕ
В1 - МОТОЦИКЛ
В2 - БОБ
В3 - ХОКЕЈ
В4 - ГЛАВА
 В - КАЦИГА
Г1 - НОКАТ
Г2 - ПАРКЕТ
Г3 - АУТО
Г4 - КОСА
 Г - ЛАК
??? - ЗАШТИТА
