6745. емисија
102. циклус
43. емисија
14. 10. 2017.
www.youtube.com/watch?v=HSroW8Nyc38

А1 - ХАЛА
А2 - ЕКСТРЕМНИ
А3 - ТИМСКИ
А4 - С ЛОПТОМ
 А - СПОРТ
Б1 - КИЈАМЕТ
Б2 - НЕПОГОДА
Б3 - МУЊЕ
Б4 - ГРОМОВИ
 Б - НЕВРЕМЕ
В1 - ЈУТРО
В2 - РАНИ
В3 - МИНУС
В4 - ДЕДА
 В - МРАЗ
Г1 - ПАСУЉ
Г2 - ЧЕСТАР
Г3 - САОБРАЋАЈ
Г4 - НЕРАЗРЕЂЕНИ
 Г - ГУСТ
??? - СНЕГ

А1 - ВРБА
А2 - ЖАЛОСНА
А3 - ШТРЉИЋ
А4 - МАЈОЛИ
 А - ИВА
Б1 - СЛОЖНА
Б2 - ДРУШТВО
Б3 - ЋЕЛИЈА
Б4 - ВРЕДНОСТИ
 Б - ПОРОДИЦА
В1 - ПАК
В2 - ПАЛИЦА
В3 - ЛЕД
В4 - ГОЛ
 В - ХОКЕЈ
Г1 - ОПЛОДЊА
Г2 - СВЕТЛОСТ
Г3 - ИНТЕЛИГЕНЦИЈА
Г4 - ЂУБРИВА
 Г - ВЕШТАЧКА
??? - ТРАВА
