7389. емисија
116. циклус
17. емисија
21. 07. 2019.
www.youtube.com/watch?v=L-sWyHpQkUE



А1 - ГЕОЛОГИЈА
А2 - СИСТЕМ
А3 - ПОЛУВРЕМЕ
А4 - ЧЕТВРТИНА
 А - ПЕРИОД
Б1 - ФК
Б2 - КНЕЖЕВИНА
Б3 - ВЕЛИКА НАГРАДА
Б4 - АЗУРНА ОБАЛА
 Б - МОНАКО
В1 - ИНДИЈАНА
В2 - ТОМ
В3 - ВИНИ
В4 - МЕРИОН
 В - ЏОНС
Г1 - СМИТ
Г2 - БАРТОН
Г3 - ХАНТИНГ
Г4 - ФЕРЕЛ
 Г - ВИЛ
??? - ГРЕЈС

А1 - ТОРТА
А2 - КОРПИЦЕ
А3 - ЈОГУРТ
А4 - СИРУП
 А - ВОЋЕ
Б1 - ГРЕШКА
Б2 - ЈЕДНАЧИНА
Б3 - УРЕЂЕЊЕ
Б4 - КОМПЈУТЕР
 Б - СИСТЕМ 
В1 - АПАРТМАН
В2 - КАРТЕ
В3 - ШАХ
В4 - СУНЦЕ
 В - КРАЉ
Г1 - ТОП
Г2 - РАДИЈАТОР
Г3 - ВОДОКОТЛИЋ
Г4 - КАТОДА
 Г - ЦЕВ
??? - КУП
