6233. емисија
94. циклус
19. емисија
20. 03. 2016.
www.youtube.com/watch?v=Q8A01fHrz-8

А1 - ШВАЈЦАРСКА
А2 - ЈУНАК
А3 - ЈАБУКА
А4 - ЛЕГЕНДА
 А - ВИЉЕМ ТЕЛ
Б1 - ПРОФЕСИЈА
Б2 - АМАТЕР
Б3 - ТАКМИЧАР
Б4 - ЗАСЛУЖНИ
 Б - СПОРТИСТА
В1 - ВРХ 
В3 - ШИЉАК
В4 - ФУДБАЛ
 В - САОБРАЋАЈНИ
Г1 - ШПИЦ
Г2 - ЦИЉ
Г3 - ПОКРЕТНА
Г4 - КРУГОВИ
 Г - ЦЕНТАР
??? - МЕТА

А1 - ЧЕЛО
А2 - ТАБЕЛА
А3 - ПЕТА
А4 - МРАВИ
 А - КОЛОНА
Б1 - ЦРКВА
Б2 - ЦВЕТИ
Б3 - ОДМОР
Б4 - ДЕЧЈА
 Б - НЕДЕЉА
В1 - ПРЕДВОДНИК
В2 - ЗАСТАВА
В3 - МИЛИЋ
В4 - СТЕГОНОША
 В - БАРЈАКТАР
Г1 - ИРИГ
Г2 - ПОБЕДНИК
Г3 - ЦВЕЋЕ
Г4 - ПЛАНИНЕ
 Г - ВЕНАЦ
??? - СВАДБА
