6217. емисија
94. циклус
3. емисија
04. 03. 2016.
www.youtube.com/watch?v=phZkTegmV1E

А1 - ВОДА
А2 - ГЛЕЧЕР
А3 - ПОСУДА
А4 - КОЦКА
 А - ЛЕД
Б1 - ЛУК
Б2 - ЦВЕЋЕ
Б3 - СПУТЕН
Б4 - КАИШ
 Б - СТРУК
В1 - РУЧНИ РАД
В2 - КАЛЕМ
В3 - КРАЈ
В4 - ДЕЛО
 В - КОНАЦ
Г1 - ДРУШТВО
Г2 - ЗЕМЉА
Г3 - ПОВРШИНСКИ
Г4 - НАСЛАГА
 Г - СЛОЈ
??? - ТАНАК

А1 - КОРАЦИ
А2 - ФАБРИЧКА
А3 - ЛИЧНА
А4 - НАМЕРНА
 А - ГРЕШКА
Б1 - МИРИС
Б2 - КОЗМЕТИКА
Б3 - ВЕРНА
Б4 - ПОСЛОВНА
 Б - ЖЕНА
В1 - ВЕЗА
В2 - СЛОБОДНА
В3 - ПРВА
В4 - БОГ
 В - ЉУБАВ
Г1 - МАГНЕТСКА
Г2 - ЕЛЕКТРИЦИТЕТ
Г3 - УЗАЈАМНА
Г4 - ФИЗИЧКА
 Г - ПРИВЛАЧНОСТ
??? - ФАТАЛНА
