6054. емисија
91. циклус
23. емисија
23. 09. 2015.
www.youtube.com/watch?v=NXvauce84vk

А1 - ГЕНЕРАЛ
А2 - ПОРУЧНИК
А3 - МАЈОР
А4 - ПУКОВНИК
 А - ОФИЦИР
Б1 - КОЛЕНО
Б2 - АУТОБУС
Б3 - ЧАШИЦА
Б4 - СКОК
 Б - ЗГЛОБ
В1 - СЛИКА
В2 - ОСВЕТА
В3 - СУДОВИ
В4 - ЗРНЦЕ
 В - КРВ
Г1 - АПАРАТ
Г2 - СТАНИЦА
Г3 - ТАЛАСИ
Г4 - БЕОГРАД
 Г - РАДИО
??? - ВЕЗА

А1 - ВРЕЋА
А2 - ТРОФЕЈ
А3 - ВИКИНЗИ
А4 - ЈЕЛЕН
 А - РОГОВИ
Б1 - НАУТИЛУС
Б2 - DNK
Б3 - АРХИМЕД
Б4 - ВРТЛОГ
 Б - СПИРАЛА
В1 - КРОВ
В2 - ПРАГ
В3 - ТЕМЕЉ
В4 - РЕД
 В - КУЋА
Г1 - ГРОЖЂЕ
Г2 - ЛОЗА
Г3 - СТРАШИЛО
Г4 - ОКОПАВАЊЕ
 Г - ВИНОГРАД
??? - ПУЖ
