7189. емисија
109. циклус
60. емисија
02. 01. 2019.
www.youtube.com/watch?v=YfHVcAm3Dh8

А1 - ШЕСТЕРАЦ
А2 - СЕДМЕРАЦ
А3 - ЦЕПЕЛИН
А4 - ПИВОТ
 А - РУКОМЕТ
Б1 - БАЗЕН
Б2 - УПЛИВАВАЊЕ
Б3 - ЧЕТВРТИНА
Б4 - "ДЕЛФИНИ"
 Б - ВАТЕРПОЛО
В1 - АГРЕГАТ
В2 - ТОК
В3 - УДАР
В4 - КОЛО
 В - СТРУЈА
Г1 - Е-75
Г2 - БРАТСТВО И ЈЕДИНСТВО
Г3 - ОБИЛАЗНИЦА
Г4 - ДЕОНИЦА
 Г - АУТО-ПУТ
??? - ИСКЉУЧЕЊЕ

А1 - МЕДЕНО
А2 - ЈУНАЧКО
А3 - ВЕЛИКО
А4 - ОЛОВКА
 А - СРЦЕ
Б1 - ОКТАН
Б2 - ЗИПО
Б3 - БЕЗОЛОВНИ
Б4 - СУПЕР
 Б - БЕНЗИН
В1 - ЛАНАЦ
В2 - БРЗИНЕ
В3 - ПЕДАЛЕ
В4 - ТРЕНАЖЕР
 В - БИЦИКЛ
Г1 - КИСЕЛА
Г2 - ПИЋЕ
Г3 - ПАРА
Г4 - ТЕШКА
 Г - ВОДА
??? - ПУМПА
