6199. емисија
93. циклус
46. емисија
15. 02. 2016.
www.youtube.com/watch?v=OsZSKJbPSVI

А1 - МАСКА
А2 - ПАПУЧА
А3 - КОМОРА
А4 - ПРИРОДНИ
 А - ГАС
Б1 - ДИМ
Б2 - АТОМ
Б3 - НАПАЛМ
Б4 - ЕКСПЛОЗИЈА
 Б - БОМБА
В1 - ИНДУСТРИЈА
В2 - КАТЕГОРИЈА
В3 - АТЛЕТИКА
В4 - ТУЧ
 В - ТЕШКИ
Г1 - СИМБОЛ
Г2 - НАУКА
Г3 - ПРИРОДА
Г4 - РЕАКЦИЈА
 Г - ХЕМИЈА
??? - ВОДОНИК

А1 - ИЗАБРАН
А2 - ПРЕЦИЗАН
А3 - ПРОПИСАН
А4 - ПРИПАДАЈУЋИ
 А - ОДРЕЂЕН
Б1 - КЊИГЕ
Б2 - УНИВЕРЗИТЕТСКА
Б3 - АЛЕКСАНДРИЈСКА
Б4 - НАРОДНА
 Б - БИБЛИОТЕКА
В1 - КОНВЕРГЕНЦИЈА
В2 - БРОЈЕВИ
В3 - ФИНОБАЧИ
В4 - УРЕЂЕНИ
 В - НИЗ
Г1 - ГЕОГРАФИЈА
Г2 - АУТОБУС
Г3 - РУКАВ
Г4 - ШПИЛ
 Г - КАРТА
??? - ЧЛАН
