7244. емисија
111. циклус
22. емисија
26. 02. 2019.
www.youtube.com/watch?v=twfPEBJI_Xc

А1 - ЈЕДИНИЦА
А2 - ПРОСТОРИЈА
А3 - ГРАДЊА
А4 - ГАЛЕРИЈА
 А - СТАН
Б1 - МАКАЗЕ
Б2 - ЧЕШАЉ
Б3 - ЗАНАТ
Б4 - ПАС
 Б - ФРИЗЕР
В1 - ДВАДЕСЕТИ
В2 - РЕВОЛУЦИЈА
В3 - 1864
В4 - ПЕТИ
 В - ОКТОБАР
Г1 - ПЛЕС
Г2 - ПЕРТЛЕ
Г3 - ПАР
Г4 - КОЖА
 Г - ЦИПЕЛЕ
??? - САЛОН

А1 - СЕДМА
А2 - ОСОВИНА
А3 - ГРАВИТАЦИЈА
А4 - МОЋ
 А - СИЛА
Б1 - СЕРИЈА
Б2 - САЛАТА
Б3 - МАСТИЛО
Б4 - МЕКУШАЦ 
 Б - ХОБОТНИЦА
В1 - МРЕЖА
В2 - НАПЛАТНА РАМПА
В3 - ПЕТЉА
В4 - КОРИДОР
 В - АУТО-ПУТ
Г1 - СТЕПЕН
Г2 - БРЗИНА
Г3 - ГАРНИТУРА
Г4 - МРТАВ
 Г - УГАО
??? - КРАК
