6308. емисија
95. циклус
33. емисија
03. 06. 2016.
www.youtube.com/watch?v=xWXn-qUEPn0

А1 - МАСА
А2 - ТЕМПЕРАТУРА
А3 - СТРОГА
А4 - ...ПРЕМА СЕБИ
 А - КРИТИЧНА
Б1 - ТРАВА
Б2 - ХРОНИКА
Б3 - МАМБА
Б4 - РУКА
 Б - ЦРНА
В1 - ДРУМ
В2 - СРЕМ
В3 - ЕКРАН
В4 - ГЕОМЕТРИЈА
 В - РАВАН
Г1 - КОРИСТ
Г2 - ШТЕТЕА
Г3 - НАКНАДА
Г4 - ГРЕШКА
 Г - МАТЕРИЈАЛНА
??? - ТАЧКА

А1 - ДЕОБА
А2 - ЗАТВОР
А3 - МАНАСТИР
А4 - ПОРОДИЦА
 А - ЋЕЛИЈА
Б1 - ДЛАКА
Б2 - ПОРА
Б3 - ЧИЗМЕ
Б4 - ЈАКНА
 Б - КОЖА
В1 - МАШИНА
В2 - ПАРНИ
В3 - ЦИЛИНДАР
В4 - ГЛИСТА
 В - ВАЉАК
Г1 - ПРИТИСАК
Г2 - ПИШТОЉ
Г3 - ЈАСТУК
Г4 - ЂОН
 Г - ВАЗДУШНИ
??? - ОМОТАЧ
