6118. емисија
92. циклус
26. емисија
26. 11. 2015.
www.youtube.com/watch?v=jSEllc90pI0

А1 - КЊИГА
А2 - КОРИЧЕЊЕ
А3 - СПАЈАЊЕ
А4 - БРОШИРАНИ
 А - ПОВЕЗ
Б1 - ПЕТАР
Б2 - БАШ
Б3 - ШВЕДСКА
Б4 - ЗЕНИЦА
 Б - ЧЕЛИК
В1 - НАКИТ
В2 - ДРАГУЉ
В3 - ПЛОЧА
В4 - КОХИНОР
 В - ДИЈАМАНТ
Г1 - КАРАКТЕР
Г2 - ОСЛОНАЦ
Г3 - ТЕМЕЉ
Г4 - СТАВ
 Г - ЧВРСТ
??? - ТВРД

А1 - ИЗРАЗ
А2 - ЦРТЕ
А3 - ПРВО
А4 - ВОЈНО
 А - ЛИЦЕ
Б1 - ПЛАЋАЊЕ
Б2 - КОЗМЕТИКА
Б3 - МРШАВЉЕЊЕ
Б4 - КОМУНИКАЦИЈА
 Б - СРЕДСТВО
В1 - БРАЧНО
В2 - ...ЗА РОДИТЕЉЕ
В3 - ПСИХОЛОШКО
В4 - УСТАНОВА
 В - САВЕТОВАЛИШТЕ
Г1 - ПРИНЦИП
Г2 - СТАВ 
Г3 - ПОЛАЗИШТЕ
Г4 - МОРАЛНО
 Г - НАЧЕЛО
??? - ПРАВНО
