6463. емисија
98. циклус
5. емисија
05. 01. 2017.
www.youtube.com/watch?v=KBnbTwFP-vY

А1 - ИСХРАНА
А2 - ПРИДРЖАВАЊЕ
А3 - СТРОГИ
А4 - ВОЈНИ
 А - РЕЖИМ
Б1 - ПРОСТОРИЈА
Б2 - СТАН
Б3 - ДЕКОРАЦИЈА
Б4 - УСТРАЈАЛО
 Б - УРЕЂЕЊЕ
В1 - КРАЉЕВИНА
В2 - РЕКА
В3 - КРШТЕЊЕ
В4 - СВЕТИ ЈОВАН 
 В - ЈОРДАН
Г1 - КУХИЊА
Г2 - САЛА
Г3 - ФИРМА
Г4 - РУКОВОДСТВО
 Г - ШЕФ
??? - ДРЖАВА

А1 - ВАРЕЊЕ
А2 - БРИЈАЊЕ
А3 - КУЋА
А4 - СЛУХ
 А - АПАРАТ
Б1 - УШЋЕ
Б2 - ДОЛИНА
Б3 - АДА
Б4 - АЛАС
 Б - РЕКА 
В1 - ОСВЕЖЕЊЕ
В2 - ЖЕСТОКО
В3 - РУНДА
В4 - КОНОБАР
 В - ПИЋЕ
Г1 - ПОВЕЉА
Г2 - КРУНА
Г3 - ПАЛАТА
Г4 - БАРА
 Г - ЦАРСКА
??? - ВОДА
