5880. емисија
88. циклус
32. емисија
19. 03. 2015.
www.youtube.com/watch?v=8aObqolE4G8

А1 - РАДНО
А2 - НАСЕЉЕНО
А3 - СТРАЖАРСКО
А4 - ПОД СУНЦЕМ
 А - МЕСТО
Б1 - СУНЦЕ 
Б2 - ЏЕП
Б3 - КВАРЦ
Б4 - КУКАВИЦА
 Б - САТ
В1 - ТЕНИС
В2 - ПОРЦЕЛАН
В3 - СТАНИЦА
В4 - ЈАВНИ
 В - СЕРВИС
Г1 - ПОРТУГАЛИЈА
Г2 - ФОСФОР
Г3 - ПРИТИСАК
Г4 - ПИКО
 Г - "P"
??? - ПАРКИНГ

А1 - МАНАСТИР
А2 - ЗАТВОР
А3 - САЋЕ
А4 - ЈЕДРО
 А - ЋЕЛИЈА
Б1 - СПАЈАЊЕ
Б2 - ФУЗИЈА
Б3 - ХЕМИЈСКА
Б4 - ЛОГИЧКА
 Б - СИНТЕЗА
В1 - РАДИО
В2 - МЕРНИ
В3 - ГОЛЏИЈЕВ
В4 - ВАТРОГАСНИ
 В - АПАРАТ
Г1 - ФАБРИКА
Г2 - ФИЛМ
Г3 - ТРАКА
Г4 - САСТАВЉАЊЕ
 Г - МОНТАЖА
??? - ФОТО
