6171. емисија
93. циклус
18. емисија
18. 01. 2016.
www.youtube.com/watch?v=lFznjGraVtc

А1 - ДУГА ЉУБАВ
А2 - ЧИСТ
А3 - КАСА
А4 - БЛОК
 А - РАЧУН
Б1 - УПАЛА
Б2 - АПЕНДИКС
Б3 - СТОМАК
Б4 - ЦРВУЉАК
 Б - СЛЕПО ЦРЕВО
В1 - ЛИЦЕ
В2 - БРАЗГОТИНА
В3 - КАИНОВ
В4 - РАНА
 В - ОЖИЉАК
Г1 - ВЕЧЕРА
Г2 - ДРУЖИНА
Г3 - ОДАЈА
Г4 - СЛУЖБА
 Г - ТАЈНА
??? - ОПЕРАЦИЈА

А1 - ФИЗИКА
А2 - СТАТИКА
А3 - КИНЕМАТИКА
А4 - ДИНАМИКА
 А - ДРЖАВА
Б1 - АПАРАТ
Б2 - РАСХЛАДНИ
Б3 - КЛИМА
Б4 - ДОМАЋИНСТВО
 Б - УРЕЂАЈ
В1 - ПРОСТОРИЈА
В2 - ТЕГОВИ
В3 - ВЕЖБЕ
В4 - БИЛДЕРИ
 В - ТЕРЕТАНА
Г1 - ГЕОДЕТА
Г2 - ПРИТИСАК
Г3 - ТЕМПЕРАТУРА
Г4 - ТАЧНО
 Г - МЕРЕЊЕ
??? - СПРАВА
