6084. емисија
91. циклус
53. емисија
23. 10. 2015.
www.youtube.com/watch?v=hVH78sGuIUw

А1 - КОРИЦЕ
А2 - КАМЕН
А3 - ДАМОКЛО
А4 - ЕКСКАЛИБУР
 А - МАЧ
Б1 - БОРБА
Б2 - БИК
Б3 - МАРАМА
Б4 - ШПАНИЈА
 Б - КОРИДА
В1 - ПОВРЋЕ
В2 - ПОПАЈ
В3 - СНАГА
В4 - ПИТА
 В - СПАНАЋ
Г1 - ТЕНИС
Г2 - КРАЉ
Г3 - ШЉАКА
Г4 - РАФАЕЛ
 Г - НАДАЛ
??? - МАТАДОР

А1 - ЖЕЛЕЗНИЦА
А2 - ПОДЗЕМЉЕ
А3 - ГРАД
А4 - БЕОГРАД
 А - МЕТРО
Б1 - ЗОНА
Б2 - МАСТРИХТ
Б3 - ВАЛУТА
Б4 - ЦЕНТ
 Б - ЕВРО
В1 - ТАЛАС
В2 - СНОП
В3 - СПЕКТАР
В4 - ФОТОН
 В - СВЕТЛО
Г1 - ПОЛУПРОВОДНИК
Г2 - СИЛИЦИЈУМ
Г3 - ЗЕНЕР
Г4 - ЛЕД
 Г - ДИОДА
??? - ТУНЕЛ
