6768. емисија
103. циклус
5. емисија
06. 11. 2018.
www.youtube.com/watch?v=E2s4zUIQMWs

А1 - ЉУБА
А2 - КЊИШКИ
А3 - ЖИТНИ
А4 - ЛЕПТИР
 А - МОЉАЦ
Б1 - ПРЕОБУКА
Б2 - КОШУЉИЦА
Б3 - ПОСТЕЉИНА
Б4 - КАБИНА
 Б - ПРЕСВЛАЧЕЊЕ
В1 - СЛУЖБА
В2 - ИДИЛА
В3 - ОПРЕМА
В4 - ОЛИМПИЈАДА
 В - ЗИМСКА
Г1 - МАНИФЕСТАЦИЈА
Г2 - ХАЛА
Г3 - ПРОГНОЗА
Г4 - МЕДИЦИНА
 Г - СПОРТСКА
??? - ОДЕЋА

А1 - УСТРОЈСТВО
А2 - ДЕМОКРАТСКИ
А3 - ОБРАЗОВНИ
А4 - ДИКТАТОРСКИ
 А - РЕЖИМ
Б1 - ПАС
Б2 - БЕОЧУГ
Б3 - КАРИКА
Б4 - ПОВРШИНА
 Б - ЛАНАЦ
В1 - ВОЋНА
В2 - ВОДЕНА
В3 - СТРОГА
В4 - ХРОНО
 В - ДИЈЕТА
Г1 - КРЕПКА
Г2 - ПРИРОДА
Г3 - РУМЕНА
Г4 - ЖИВА
 Г - ЗДРАВА
??? - ИСХРАНА
