7301. емисија
113. циклус
19. емисија
24. 04. 2019.
www.youtube.com/watch?v=8dHiDs1heZ0

А1 - ИРАН
А2 - ТАБЛА
А3 - МАТ
А4 - ТУРНИР
 А - ШАХ
Б1 - ВАТЕРПОЛО
Б2 - РУКОМЕТ
Б3 - ФУДБАЛ
Б4 - РУКАВИЦЕ
 Б - ГОЛМАН
В1 - ДРВО
В2 - ЂАВО
В3 - КОМОРА
В4 - ДИК
 В - АДВОКАТ
Г1 - ГОРДАН КИЧИЋ
Г2 - ИВАНА МИХИЋ
Г3 - САТ
Г4 - ПРАВО
 Г - МЕХАНИЗАМ
??? - ОДБРАНА

А1 - УСЛОВ
А2 - НОВАЦ
А3 - ЗЛОЧИН
А4 - ДРАКОН
 А - КАЗНА
Б1 - РАД
Б2 - ДРЖАВА
Б3 - ОГЛАС
Б4 - БИРО
 Б - ПОСАО
В1 - СТЕПЕН
В2 - КРАК
В3 - ГЛЕДАЊЕ
В4 - ГАРНИТУРА
 В - УГАО
Г1 - ИНТЕРВАЛ
Г2 - СЕКУНДА
Г3 - ПРОГНОЗА
Г4 - РАЗЛИКА
 Г - ВРЕМЕ
??? - ПРОСТОР
