6042. емисија
91. циклус
11. емисија
11. 09. 2015.
www.youtube.com/watch?v=kpYMs7y_EfI

А1 - ЦРНА
А2 - КАРТОН
А3 - ЦИПЕЛЕ
А4 - ДЕТЕРЏЕНТ
 А - КУТИЈА
Б1 - ЛУКА
Б2 - СВЕШТЕНИК
Б3 - СПИРА
Б4 - ЋИРА
 Б - ПОП
В1 - ДИРИГЕНТ
В2 - ИНСТРУМЕНТ
В3 - ХОР И...
В4 - СИМФОНИЈА
 В - ОРКЕСТАР
Г1 - МОЛ
Г2 - ДУР
Г3 - ЦЕЛЗИЈУС
Г4 - ЛОГАРИТАМ
 Г - СКАЛА
??? - МУЗИКА

А1 - ЛИСТ
А2 - ЛЕПТИР
А3 - ТЕНК
А4 - ТРАКТОР
 А - ГУСЕНИЦА
Б1 - ПРЕЛАМАЊЕ
Б2 - СВЕТЛОСТ
Б3 - ВИД
Б4 - ВАРКА
 Б - ОПТИКА
В1 - НЕОН
В2 - ГРЛО
В3 - ЕДИСОН
В4 - ВАКУУМ
 В - СИЈАЛИЦА
Г1 - ПЛОЧИЦЕ
Г2 - ТЕТИВЕ
Г3 - ЛОЖА
Г4 - БИЦЕПС
 Г - МИШИЋ
??? - ВЛАКНО
