6814. емисија
103. циклус
51. емисија
22. 12. 2017.
www.youtube.com/watch?v=zrpkLGUcHN0

А1 - СЕЗОНА
А2 - ЦРНО
А3 - ПОМОЋНИ
А4 - ГРАЂЕВИНА
 А - РАДНИК
Б1 - КОЛУБАРА
Б2 - ГРАДАЦ
Б3 - ТЕШЊАР
Б4 - КОТЛИНА
 Б - ВАЉЕВО
В1 - ДЕСПОТОВАЦ
В2 - РУДНИК
В3 - ВУЈАН
В4 - ТАКОВО
 В - ГОРЊИ МИЛАНОВАЦ
Г1 - ПРАЊЕ
Г2 - ТАЊИРИ
Г3 - ЛОНЦИ
Г4 - ЧИНИЈЕ
 Г - ПОСУЂЕ
??? - МЕТАЛАЦ

А1 - ЛИЧНИ
А2 - ОПШТИ
А3 - КАМАТА
А4 - СФЕРА
 А - ИНТЕРЕС
Б1 - ЋАЧКА
Б2 - ХАЈДУЦИ
Б3 - ПРСТЕН
Б4 - СИЊИ ГАЛЕБ
 Б - ДРУЖИНА
В1 - СТРУЧЊАЦИ
В2 - ТИМ
В3 - ВЕШТАЦИ
В4 - ЗНАЛЦИ
 В - ЕКСПЕРТИ
Г1 - КЕНЕДИЈЕВИ
Г2 - ПОРОДИЦА
Г3 - КЈУ
Г4 - КЛУКС 
 Г - КЛАН
??? - ГРУПА
