5789. емисија
87. циклус
2. емисија
18. 12. 2014.
www.youtube.com/watch?v=ANZChO0fyMs

А1 - ПУТЕВИ
А2 - НЕПРОМЕЊЕНО
А3 - РЕДОВНО
А4 - ПОЛОЖАЈ
 А - ПУТЕВИ 
Б1 - РАДНИ
Б2 - СМЕШТАЈ
Б3 - ФИРМА
Б4 - СПОРТСКИ
 Б - КОЛЕКТИВ
В1 - ДЕСЕТКА
В2 - ВОДА
В3 - ОПРАНА
В4 - НЕИСПРЉАНА
 В - ЧИСТА
Г1 - КЛАСА
Г2 - ШТЕДИОНИЦА
Г3 - БИБЛИОТЕКА
Г4 - НАРОДНА
 Г - НАЦИОНАЛНА
??? - СВЕСТ

А1 - МИСАО
А2 - КРУГ
А3 - САОБРАЋАЈ
А4 - РЕКА
 А - ТОК
Б1 - ПЕГЕ
Б2 - ИЗЛАЗАК
Б3 - ЗЕНИТ
Б4 - СИСТЕМ
 Б - СУНЦЕ
В1 - ПРИРОДНА
В2 - НАСИЛНА
В3 - КЛИНИЧКА
В4 - ЦРНА
 В - СМРТ
Г1 - СТАВ
Г2 - ПОДАЦИ
Г3 - ОГЛАС
Г4 - ПЕЧАТ
 Г - ЛИЧНИ
??? - ЖИВОТ
