7207. емисија
110. циклус
15. емисија
20. 01. 2019.
www.youtube.com/watch?v=vW4bwEtn-qc

А1 - АФРИКА
А2 - ЖИВОТИЊА
А3 - ГРЕВИЈЕВА
А4 - ПРЕЛАЗ
 А - ЗЕБРА
Б1 - ЗАСАВИЦА
Б2 - КАРТЕ
Б3 - ШРЕК
Б4 - КЛУПА
 Б - МАГАРАЦ
В1 - ФИЛОЛОГИЈА
В2 - ЈЕЗИКОСЛОВЉЕ
В3 - ОПШТА
В4 - КОМПАРАТИВНА
 В - ЛИНГВИСТИКА
Г1 - ГРАНИЧНИ ПРЕЛАЗ 
Г2 - КУЛТУРНО ДОБРО
Г3 - БАШТА
Г4 - ЛОГОР
 Г - ГРАДИНА
??? - КОПИТАР

А1 - ЗЕМЉА
А2 - СВЕТ 
А3 - ЈУЖНЕ
А4 - ТУЖНЕ
 А - ВЕСТИ
Б1 - АТОМ
Б2 - ЋИЛИБАР
Б3 - Е
Б4 - МИНУС
 Б - ЕЛЕКТРОН
В1 - ТУРНИР
В2 - АКАДЕМИЈА
В3 - МАСТЕРС
В4 - РЕКЕТ 
 В - ТЕНИС
Г1 - ШТАП
Г2 - КАРАМБОЛ
Г3 - ОСМИЦА
Г4 - ДЕВЕТКА
 Г - БИЛИЈАР
??? - СПИН
