7130. емисија
109. циклус
1. емисија
04. 11. 2018.
www.youtube.com/watch?v=L-XAqIxb3SY

А1 - ФУДБАЛ
А2 - ТЕНИС
А3 - ЛАМПА
А4 - ОКРУГЛИ
 А - СТО
Б1 - ПАРК
Б2 - ШКОЛА
Б3 - СКУПШТИНА
Б4 - ГРЕЈАЊЕ
 Б - КЛУПА
В1 - СВЕДОК
В2 - ЗУБ
В3 - КАРИЈЕРА
В4 - КРАЉ
 В - КРУНА
Г1 - ДИНАМИТ
Г2 - НАГРАДА
Г3 - ИНСТИТУТ
Г4 - АЛФРЕД
 Г - НОБЕЛ
??? - ШВЕДСКА

А1 - СЕДАМ
А2 - ПОСЛЕДЊИ
А3 - БУШИДО
А4 - КАТАНА
 А - САМУРАЈ
Б1 - КАП
Б2 - ОБЛАК
Б3 - КИСЕЛА
Б4 - ЧОВЕК
 Б - КИША
В1 - КРСТОВДАН
В2 - ШКОЛА
В3 - ЈЕДАНАЕСТИ
В4 - ЦРНИ
 В - СЕПТЕМБАР
Г1 - ОПЕРА
Г2 - ДРЖАВНИ
Г3 - СВЕТСКИ
Г4 - ЂАК
 Г - ПРВАК
??? - ЈЕСЕН
