5701. емисија
85. циклус
36. емисија
21. 09. 2014.
www.youtube.com/watch?v=y9AitwqtOyk

А1 - ШМИНКА
А2 - ДОМАЋИЦА
А3 - ПОСЛОВНА
А4 - МАЈКА
 А - ЖЕНА
Б1 - АУТОМОБИЛ
Б2 - МРЕЖА
Б3 - ОТРОВ
Б4 - УДОВИЦА
 Б - ПАУК
В1 - ЧАСТ
В2 - ЂОН
В3 - ЛИЦЕ
В4 - ЧИСТ
 В - ОБРАЗ
Г1 - ПОЗДРАВ
Г2 - СПАВАЊЕ
Г3 - БАЈКА
Г4 - BUONA NOTTE
 Г - ЛАКУ НОЋ
??? - ПОЉУБАЦ

А1 - МАЈ 
А2 - ПИОНИР
А3 - РАЗРЕД
А4 - МАЧИЋИ
 А - ПРВИ
Б1 - ПОЈАС
Б2 - ПАЛЕСТИНА
Б3 - ГРАД
Б4 - МЕДИТЕРАН
 Б - ГАЗА
В1 - ЖИВА
В2 - ОТВОРЕНА
В3 - ТЕШКА
В4 - ПОВРЕДА
 В - РАНА
Г1 - ПУТ
Г2 - ОПАСНА
Г3 - НАЛЕВО
Г4 - НАДЕСНО
 Г - КРИВИНА
??? - ЗАВОЈ
