7132. емисија
109. циклус
3. емисија
06. 11. 2018.
www.youtube.com/watch?v=g3dKgbez2dc

А1 - РИМСКА
А2 - ЧЕШКА
А3 - МЛЕТАЧКА
А4 - СРПСКА
 А - РЕПУБЛИКА
Б1 - ЕКОНОМСКА
Б2 - МЕНТАЛНА
Б3 - ПОМОРСКА
Б4 - ИНЈЕКЦИЈА
 Б - БЛОКАДА
В1 - ХАЈДУК
В2 - ЈАДРАН
В3 - ДИОКЛЕЦИЈАН
В4 - ДАЛМАЦИЈА
 В - СПЛИТ
Г1 - УСКОНОСИ
Г2 - ШИРОКОНОСИ
Г3 - ЧОВЕКОЛИКИ
Г4 - ПОСЛА
 Г - МАЈМУН
??? - БАНАНА

А1 - ЛЕЂА
А2 - СТУБ
А3 - ПРШЉЕН
А4 - МОЖДИНА
 А - КИЧМА
Б1 - ЈЕДИНИЦА
Б2 - ОДЕЛО
Б3 - ТАКТ
Б4 - ...ЗА МЕРУ
 Б - МЕРА
В1 - КРАЉИЦА
В2 - СТАЗА
В3 - РЕКОРД
В4 - МИТИНГ
 В - АТЛЕТИКА
Г1 - ПРИРОДНА
Г2 - ПОПУЛАРНА
Г3 - ЕГЗАКТНА
Г4 - ДРУШТВЕНА
 Г - НАУКА
??? - ДИСЦИПЛИНА
