6749. емисија
102. циклус
47. емисија
18. 10. 2017.
www.youtube.com/watch?v=s_zenEqmfog

А1 - ГРЕЈАЊЕ
А2 - САУНА
А3 - СУНЦЕ
А4 - ИЗОЛАЦИЈА
 А - ТОПЛОТА
Б1 - ЦРВЕНИ
Б2 - БЛАГ
Б3 - СЕВЕР
Б4 - ОРКАН
 Б - ВЕТАР
В1 - ЦЕВ
В2 - КРСТАРИЦА
В3 - ЂУЛЕ
В4 - ЛИСТА 
 В - ТОП 
Г1 - ЈАСТУК
Г2 - БАЛОН
Г3 - ПИШТОЉ
Г4 - ЂОН
 Г - ВАЗДУШНИ
??? - УДАР

А1 - ПОСТУПАК
А2 - СВЕДОК
А3 - УСТАВ
А4 - ТУМАЧ
 А - СУД
Б1 - 4 ГОДИНЕ
Б2 - ВАНРЕДНИ
Б3 - ПРЕДСЕДНИК
Б4 - КОМИСИЈА
 Б - ИЗБОРИ
В1 - БЕЛА
В2 - КАНОН
В3 - ОБРЕД
В4 - ГРАЂЕВИНА
 В - ЦРКВА
Г1 - КУМ
Г2 - МЛАДОЖЕЊА
Г3 - НЕВЕСТА
Г4 - ЦЕРЕМОНИЈА
 Г - ВЕНЧАЊЕ
??? - ОПШТИНА
