5881. емисија
88. циклус
33. емисија
20. 03. 2015.
www.youtube.com/watch?v=FndI3ly3g8E

А1 - ПРАВИЛА
А2 - ДЕЧЈА
А3 - ДРУШТВЕНА
А4 - ОКРЕТНА
 А - ИГРА
Б1 - КУПАТИЛО
Б2 - КЕРАМИКА
Б3 - ПОДНЕ
Б4 - МИШИЋНЕ
 Б - ПЛОЧИЦЕ
В1 - МРЖЊЕЊЕ
В2 - КЉУЧАЊЕ
В3 - ИНТЕРПУНКЦИЈА
В4 - БУБАМАРА
 В - ТАЧКЕ
Г1 - ДОПЛЕРОВ
Г2 - СПОЉНИ
Г3 - УНУТРАШЊИ
Г4 - ФОТОЕЛЕКТРОН
 Г - ЕФЕКАТ
??? - ДОМИНЕ

А1 - УБОД
А2 - САТИРА
А3 - КОМАРАЦ
А4 - СТРШЉЕН
 А - ЖАОКА
Б1 - СВЕЋА
Б2 - ПЕЧАТ
Б3 - ФИГУРА
Б4 - ПАРАФИН
 Б - ВОСАК
В1 - СКУПОЦЕНА
В2 - ДРАГОЦЕНА
В3 - МАРЉИВА
В4 - РАДНА
 В - ВРЕДНА
Г1 - ИМЕ
Г2 - БОГИЊА
Г3 - СИРИЛО
Г4 - ГОЈА
 Г - МАЈА
??? - ПЧЕЛА
