6418. емисија
97. циклус
21. емисија
21. 11. 2016.
www.youtube.com/watch?v=cqg_Jev-tNs

А1 - ПАТИКЕ
А2 - ПИРУЕТА
А3 - ЖИЗЕЛА
А4 - КОПЕЛИЈА
 А - БАЛЕТ
Б1 - ОМ
Б2 - ИМПЕДАНСА
Б3 - ОРУЖАНИ
Б4 - R
 Б - ОТПОР
В1 - ФИЛМ
В2 - КОСА
В3 - ЖУТА
В4 - МАГНЕТОФОНСКА
 В - ТРАКА
Г1 - ПОЖАР
Г2 - СПИРАЛА
Г3 - ГЕЛЕНДЕР
Г4 - ПОТЕМКИН
 Г - СТЕПЕНИЦЕ
??? - ПОКРЕТ

А1 - МОРНАР
А2 - ПЕРТЛА
А3 - БРЗИНА
А4 - ТЕПИХ
 А - ЧВОР
Б1 - ЖАОКА
Б2 - МАГАРАЦ
Б3 - ЗУЈАЊЕ
Б4 - МАЛАРИЈА
 Б - КОМАРАЦ
В1 - КАПЕТАН
В2 - КРАЈИНА
В3 - АНЂЕЛКОВИЋ
В4 - КОНСТАНТИН
 В - КОЧА
Г1 - КОЛУТ
Г2 - БАКАР
Г3 - ОГРАДА
Г4 - ЛОГОР
 Г - ЖИЦА
??? - МРЕЖА
