6848. емисија
104. циклус
24. емисија
25. 01. 2018.
www.youtube.com/watch?v=pqYT7dXxqBY

А1 - ТОПЧИДЕР
А2 - УЗВИШЕЊЕ
А3 - ГОМИЛА
А4 - ЛАБУД
 А - БРДО
Б1 - АУРОРА
Б2 - ПОТЕМКИН
Б3 - ОКЛОПНА
Б4 - БРОД
 Б - КРСТАРИЦА
В1 - ПАЉБА
В2 - СИНХРОНИЗАЦИЈА
В3 - ПОЧАСНИ
В4 - ПРАЗНИК
 В - ПЛОТУН
Г1 - ДИМ
Г2 - БЕЛО
Г3 - ЦРВЕНО
Г4 - СУВО
 Г - МЕСО
??? - ТОП 

А1 - ВЕНТИЛ
А2 - ЛОПТА
А3 - РЕЗЕРВА
А4 - ПРАЋКА
 А - ГУМА
Б1 - МАРКО КОН
Б2 - НОГА
Б3 - ЈЕЗИК
Б4 - ПЕПЕЉУГА
 Б - ЦИПЕЛА
В1 - БЛОКЕЈИ
В2 - ВИСОКЕ
В3 - НИСКЕ
В4 - ШТИКЛЕ
 В - ПОТПЕТИЦЕ
Г1 - РУМЕН
Г2 - ЛИЦЕ
Г3 - ЈАГОДИЦЕ
Г4 - ЧИСТ
 Г - ОБРАЗ
??? - ЂОН
