7362. емисија
115. циклус
20. емисија
24. 06. 2019.
www.youtube.com/watch?v=kfynP5saQvY

А1 - ТИМ
А2 - МУЗИКА
А3 - ВРЕМЕ
А4 - ТЕЛО
 А - ДУХ
Б1 - РАД
Б2 - КАНЦЕЛАРИЈА
Б3 - БИЛИЈАР
Б4 - ТРПЕЗАРИЈА
 Б - СТО
В1 - ВУЛКАН
В2 - МАГМА
В3 - КОЛАЧ
В4 - ВРЕЛИНА
 В - ЛАВА
Г1 - ЕЛЕМЕНТ
Г2 - СЕВЕРИНА
Г3 - СТАЊЕ
Г4 - МАСКА
 Г - ГАС
??? - ЛАМПА

А1 - СУНЦЕ
А2 - НОЋ
А3 - СЕВЕР
А4 - СКОЧКО
 А - ЗВЕЗДА
Б1 - ЗЕМЉА
Б2 - ФЕБРУАР
Б3 - ОКТОБАР
Б4 - КУБА
 Б - РЕВОЛУЦИЈА
В1 - РОКЕР
В2 - ЏОНИ ШТУЛИЋ
В3 - БАЈАГА
В4 - ЈУЛИЈА
 В - ДЕЈАН ЦУКИЋ
Г1 - БОГОВИ
Г2 - ЗОНА
Г3 - САГА
Г4 - СУТОН
 Г - СУМРАК
??? - БУЛЕБАР
