6648. емисија
101. циклус
7. емисија
09. 07. 2017.
www.youtube.com/watch?v=XgNLeBVaaT8

А1 - КАТАРИНА
А2 - КАТИЦА
А3 - ОДМИЛА
А4 - ХАЈДЕ...
 А - КАТА 
Б1 - АУТОМОБИЛ
Б2 - НЕВИНОСТ
Б3 - КЛИМА
Б4 - СТРУК
 Б - ПОЈАС
В1 - СЛОБОДАН
В2 - ДИРЕКТАН
В3 - КАЗНЕНИ
В4 - ШУТ
 В - УДАРАЦ
Г1 - БИКОВИ
Г2 - ПЕТЛОВИ
Г3 - ОПСТАНАК
Г4 - ВЕТРЕЊАЧЕ
 Г - БОРБА
??? - КАРАТЕ

А1 - ЧИКАГО
А2 - СИЦИЛИЈА
А3 - НАРКО-
А4 - КРИМИНАЛ
 А - МАФИЈА
Б1 - ЛЕТО
Б2 - ДОМАЋА
Б3 - ШПОРЕТ
Б4 - КУВАР
 Б - КУХИЊА
В1 - ЖЕЛЕЗНИЦА
В2 - ПОЧЕТНА
В3 - ЋЕЛИЈА
В4 - ЧЕКАЊЕ
 В - СТАНИЦА
Г1 - ГРАД
Г2 - ШТАБ
Г3 - ГЛУМАЦ
Г4 - НАЈВАЖНИЈИ
 Г - ГЛАВНИ
??? - ШЕФ
