5647. емисија
84. циклус
43. емисија
14. 06. 2014.
www.youtube.com/watch?v=peBrEXs8SoM

А1 - КАИШ
А2 - СПАСАВАЊЕ
А3 - ВЕЗИВАЊЕ
А4 - ЦРНИ
 А - ПОЈАС
Б1 - БОР
Б2 - РАТ
Б3 - ФОБОС
Б4 - ДЕЈМОС
 Б - МАРС
В1 - ПЛАНЕТА
В2 - ЏИН
В3 - МРЉА
В4 - ИО
 В - ЈУПИТЕР
Г1 - ДЕЧАК
Г2 - РОМАН
Г3 - ЕГЗИПЕРИ
Г4 - РУЖА
 Г - МАЛИ ПРИНЦ
??? - АСТЕРОИД

А1 - НОГА
А2 - РАСТ
А3 - НАТАЛИТЕТ
А4 - КАМАТНА
 А - СТОПА
Б1 - ЗГЛОБ
Б2 - РУКА
Б3 - КРИВИНА
Б4 - ТЕНИС
 Б - ЛАКАТ
В1 - ПРСТ
В2 - ПОТПИС
В3 - ГЛАДИЈАТОР
В4 - АУТО-СТОП 
 В - ПАЛАЦ
Г1 - ИНДУКЦИЈА
Г2 - ЛИТАР
Г3 - ЛУКСЕМБУРГ
Г4 - АУТО-ШКОЛА
 Г - L
??? - ДУЖИНА
