6889. емисија
105. циклус
4. емисија
07. 03. 2018.
www.youtube.com/watch?v=Ym2h23kusMM

А1 - СКУП
А2 - ДЕО
А3 - НЕПОГОДА
А4 - ПЕТИ 
 А - ЕЛЕМЕНТ
Б1 - ГРАФИТ
Б2 - МИНА
Б3 - РЕЗАЧ
Б4 - ШМИНКА
 Б - ОЛОВКА
В1 - ТРКА
В2 - АУТОМОБИЛИЗАМ
В3 - РЕЦЕПТ
В4 - БИНОМ
 В - ФОРМУЛА
Г1 - ИСПИТИВАЊЕ
Г2 - ЕКСПЕРИМЕНТИ
Г3 - ИНСТРУМЕНТИ
Г4 - НАУЧНА
 Г - ЛАБОРАТОРИЈА
??? - ХЕМИЈА

А1 - ПРАГ
А2 - РАМПА
А3 - КОЛОСЕК
А4 - ПЕРОН
 А - ЖЕЛЕЗНИЦА
Б1 - ОГАЊ
Б2 - КРУГОВИ
Б3 - МАШИНА
Б4 - ДАНТЕ
 Б - ПАКАО
В1 - ЛАВА
В2 - ЕРУПЦИЈА
В3 - БОГ
В4 - КОВАЧ
 В - ВУЛКАН
Г1 - РЕДИТЕЉ
Г2 - ДОЛИ БЕЛ
Г3 - ДРВЕНГРАД
Г4 - ЕМИР
 Г - КУСТУРИЦА
??? - ПОДЗЕМЉЕ
