6057. емисија
91. циклус
26. емисија
26. 09. 2015.
www.youtube.com/watch?v=brc4lwCQ0Gw

А1 - ТИМ
А2 - ПОСТАВА
А3 - САСТАВ
А4 - УИГРАНА
 А - ЕКИПА
Б1 - ЧУДО
Б2 - ЛЕПОТА
Б3 - НЕТАКНУТА
Б4 - МРТВА
 Б - ПРИРОДА
В1 - ТЕОРИЈА
В2 - ЛАМАРК
В3 - ДАРВИН
В4 - КАРИКЕ
 В - ЕВОЛУЦИЈА
Г1 - НЕПРИРОДНА
Г2 - ИЗВЕШТАЧЕНА
Г3 - АРТИФИЦИЈАЛНА
Г4 - ЛАЖНА
 Г - ВЕШТАЧКА
??? - СЕЛЕКЦИЈА

А1 - ДИМЊАК
А2 - ЧИШЋЕЊЕ
А3 - ЧЕТКА
А4 - ЦРН
 А - ОЏАЧАР
Б1 - КОЊ
Б2 - КОПИТО
Б3 - МАГНЕТ
Б4 - "U"
 Б - ПОТКОВИЦА
В1 - БИЉКА
В2 - ПОЉЕ
В3 - ИРСКА
В4 - ЛУЦЕРКА
 В - ДЕТЕЛИНА
Г1 - ВУЛКАН
Г2 - МИКУЛА
Г3 - ЧЕКИЋ
Г4 - ГВОЖЂЕ
 Г - КОВАЧ
??? - СРЕЋА
