5889. емисија
88. циклус
41. емисија
28. 03. 2015.
www.youtube.com/watch?v=-azo9tbrOm8

А1 - ЕВОЛУЦИЈА
А2 - ПСИХОЛОГИЈА
А3 - ФАЗА
А4 - ПУТ
 А - РАЗВОЈ
Б1 - МРАК
Б2 - РАЗДОБЉЕ
Б3 - ИНКВИЗИЦИЈА
Б4 - ГОТИКА
 Б - СРЕДЊИ ВЕК
В1 - ДЕСАНКА
В2 - ЂАЦИ
В3 - ПЕДАГОГ
В4 - СТРОГА
 В - УЧИТЕЉИЦА
Г1 - ЛИНИЈА
Г2 - СМИСАО
Г3 - БОЉИ
Г4 - ГОЛИ
 Г - ЖИВОТ
??? - ИСТОРИЈА

А1 - КУРС
А2 - СНИМАК
А3 - КОРНЕР
А4 - СРЕЗАНИ
 А - СКРАЋЕНИ
Б1 - ПЛАН
Б2 - РАТНИ
Б3 - РАЗМЕШТАЈ
Б4 - ДНЕВНИ
 Б - РАСПОРЕД
В1 - ШОПЕН
В2 - ИНСТРУМЕНТ
В3 - СОНАТА
В4 - ДИРКА
 В - КЛАВИР
Г1 - ДОДАТАК
Г2 - КРЕДИТ
Г3 - МОБИЛНИ
Г4 - ЕЛЕКТРОНКА
 Г - ДОПУНА
??? - ЧАСОВИ
