6509. емисија
98. циклус
51. емисија
20. 02. 2017.
www.youtube.com/watch?v=UfatRVvNenM
А1 - БАМБУС
А2 - МОЛОТОВ
А3 - БАР
А4 - ШЕЈКЕР
 А - КОКТЕЛ
Б1 - ТЕСТО
Б2 - ПАРАДАЈЗ
Б3 - ОРИГАНО
Б4 - МИНИ
 Б - ПИЦА
В1 - ШАХ
В2 - ГРЧКА
В3 - АТЛЕТИКА
В4 - МАЈКА
 В - КРАЉИЦА
Г1 - ПИСМО
Г2 - РАДИОНИЦА
Г3 - ЗАНАТ
Г4 - ШЕГРТ
 Г - МАЈСТОР
??? - МАРГАРИТА 

А1 - КОТВА
А2 - ДНО
А3 - УКОПАВАЊЕ
А4 - СПУШТАЊЕ
 А - СИДРО
Б1 - ЦЕВ
Б2 - ЧАУРА
Б3 - КАЛИБАР
Б4 - КОШУЉА
 Б - МЕТАК
В1 - ВАГА
В2 - МЕРЕЊЕ
В3 - РОЊЕЊЕ
В4 - ДИЗАЛИЦА
 В - ТЕГ
Г1 - ВОЛТА
Г2 - ЛАМПА
Г3 - ТОПОВИ
Г4 - АЛКАЛНА
 Г - БАТЕРИЈА
??? - ОЛОВО
