6238. емисија
94. циклус
24. емисија
25. 03. 2016.
www.youtube.com/watch?v=jR953wemkWE

А1 - ГИМНАСТИКА
А2 - ДОРУЧАК
А3 - ЗОРА
А4 - МАГЛА
 А - ЈУТРО
Б1 - ЗАЛАЗАК
Б2 - СУМРАК
Б3 - МАТУРА
Б4 - ОПРОШТАЈ
 Б - ВЕЧЕ
В1 - ОДИН
В2 - МАНИТУ
В3 - ПЕРУН
В4 - ЈУПИТЕР
 В - БОГ
Г1 - МУЗИКА
Г2 - МАНИФЕСТАЦИЈА
Г3 - ЕВРОПА
Г4 - ДЕЧЈА
 Г - ПЕСМА ЕВРОВИЗИЈЕ
??? - МОЛИТВА

А1 - ШКОЛА
А2 - ТЕХНИЧКИ
А3 - ГЕНЕРАЛНИ
А4 - ФОТЕЉА
 А - ДИРЕКТОР
Б1 - ПОМОЋНИК
Б2 - ПОРТФЕЉ
Б3 - РЕСОР
Б4 - ВЛАДА
 Б - МИНИСТАР
В1 - РОБА
В2 - ВРЕМЕ
В3 - ПЛАТА
В4 - МЕТАЛ
 В - НОВАЦ
Г1 - НАСТАВНА
Г2 - РАД
Г3 - ПРЕВОЗ
Г4 - РАСПОЛОЖЕЊЕ
 Г - СРЕДСТВА
??? - ФИНАНСИЈЕ
