5891. емисија
88. циклус
43. емисија
30. 03. 2015.
www.youtube.com/watch?v=XpeBVedcaqQ

А1 - НОГА
А2 - КЊИГА
А3 - ГРАНА
А4 - ХЛОРОФИЛ
 А - ЛИСТ
Б1 - ТРЕМА
Б2 - ПИТАЊЕ
Б3 - КОМИСИЈА
Б4 - ВОЗАЧ
 Б - ИСПИТ
В1 - СТАЛНИ
В2 - ДНЕВНИ
В3 - ПРОДУЖЕНИ
В4 - МЕСТО
 В - БОРАВАК
Г1 - УСЛОВ
Г2 - ПРЕСУДА
Г3 - ЋОШАК
Г4 - ЗАТВОР
 Г - КАЗНА
??? - ПРИЈАВА

А1 - ЛИНИЈА
А2 - УПОРЕДНИК
А3 - ЕКВАТОР
А4 - ПОВУЋИ ЛИНИЈУ
 А - ПАРАЛЕЛА
Б1 - ИЗВАН
Б2 - С ДРУГЕ СТРАНЕ
Б3 - ...ГЛАДАЦ
Б4 - НАПОЉУ
 Б - СПОЉА
В1 - СЛОБОДАН
В2 - МОДРИЦА
В3 - ШУТ
В4 - ЧЕКИЋ
 В - УДАРАЦ
Г1 - ТУРНИР
Г2 - ПОДЛОГА
Г3 - ЛАКАТ
Г4 - СТО
 Г - ТЕНИС
??? - БЕКХЕНД
