6862. емисија
104. циклус
38. емисија
08. 02. 2018.
www.youtube.com/watch?v=v9KBdMTOxbQ

А1 - СОК
А2 - МАРМЕЛАДА
А3 - ШУМСКО
А4 - ЗАБРАЊЕНО
 А - ВОЋЕ
Б1 - КАЗАН
Б2 - КОМИНА
Б3 - ПЕЧЕЊЕ
Б4 - ЧАША
 Б - РАКИЈА
В1 - ЛЕТО
В2 - ЗУБ
В3 - ЈАГА
В4 - МАРТА
 В - БАБА
Г1 - ВОДА
Г2 - ШЕЋЕР
Г3 - КУВАЊЕ
Г4 - ОД ДУЊА
 Г - КОМПОТ
??? - ВИШЊА

А1 - КОНТИНЕНТ
А2 - БОГИЊА
А3 - САТЕЛИТ
А4 - ЈУПИТЕР
 А - ЕВРОПА
Б1 - ФЕДЕРАЦИЈА
Б2 - УДРУЖЕЊЕ
Б3 - КОНКОРДАТ
Б4 - АЛИЈАНСА
 Б - САВЕЗ
В1 - ЕЛЕМЕНТИ
В2 - ТЕОРИЈА
В3 - ПРЕБРОЈИВ
В4 - БЕСКОНАЧНИ
 В - СКУП
Г1 - СЛОВО
Г2 - НАПОН
Г3 - УРАН
Г4 - ПОТКОВИЦА
 Г - "U"
??? - УНИЈА
