7385. емисија
116. циклус
13. емисија
17. 07. 2019.
www.youtube.com/watch?v=s4kfo4nJTnA

А1 - МИНИСТАРСТВО
А2 - УГОСТИТЕЉСТВО
А3 - ВОДИЧ
А4 - ПОНУДА
 А - ТУРИЗАМ
Б1 - ВИШЊА
Б2 - ЗУБ
Б3 - ДЕДА
Б4 - МАРТА
 Б - БАБА
В1 - РЕПРЕЗЕНТАЦИЈА
В2 - НЕВЕСТА
В3 - БОЛЕСЛАВ
В4 - БОСНА
 В - МЛАДА
Г1 - КРАЉЕВИНА
Г2 - ЗИД
Г3 - БИК
Г4 - ГРОЗНИЦА
 Г - ШПАНИЈА
??? - СЕЛО

А1 - ВАМПИРИ
А2 - КЕНОЗОИК
А3 - НАША
А4 - ЕПОХА
 А - ЕРА
Б1 - ЈА
Б2 - ТАРАНТУЛА
Б3 - ГРАД
Б4 - МАРШАЛ
 Б - ТИТО
В1 - ИРСКА
В2 - СРБИЈА
В3 - ТРГ
В4 - ТАКМИЧЕЊЕ
 В - РЕПУБЛИКА
Г1 - ВОЂА
Г2 - ТУРЕ
Г3 - ОРО
Г4 - КЕЦ
 Г - КОЛО
??? - УЖИЦЕ
