5992. емисија
90. циклус
22. емисија
09. 07. 2015.
www.youtube.com/watch?v=qxeFnPR7bq8

А1 - ТЕПИХ
А2 - ШОЉИЦЕ
А3 - РУЧАВАЊЕ
А4 - ХОТЕЛ
 А - СЕРВИС
Б1 - РОБЕРТ
Б2 - МАРЛИ
Б3 - РОК
Б4 - САНКЕ
 Б - БОБ
В1 - ПСИХОЛОШКА
В2 - УМЕТНИЧКА
В3 - ДИЗНИЈЕВА
В4 - СТОЛАРСКА
 В - РАДИОНИЦА
Г1 - МАЂАРИЦА
Г2 - ПРЕКЛОПЉЕНА
Г3 - ПОДЛОГА
Г4 - ПЕЋНИЦА
 Г - ПИЦА
??? - МАЈСТОР

А1 - КРИСТАЛ
А2 - ЗАЧИН
А3 - ИНДУСТРИЈСКА
А4 - КАМЕН
 А - СО
Б1 - МАСТ
Б2 - КАЗАН
Б3 - ТОПЉЕЊЕ
Б4 - ДУВАН
 Б - ЧВАРЦИ
В1 - ТВРД
В2 - МЛАД
В3 - ЗРЕО
В4 - БЕЛИ
 В - СИР
Г1 - КОКИЦЕ
Г2 - КЕСТЕЊЕ
Г3 - ПАНТАЛОНЕ
Г4 - ЛЕТО
 Г - ВРУЋЕ
??? - ПОГАЧИЦЕ
