7004. емисија
106. циклус
58. емисија
30. 06. 2018.
www.youtube.com/watch?v=khWWl_i9x3Y

А1 - СУКОБ
А2 - РАДИО
А3 - ПОЗОРИШТЕ
А4 - ФИЛМ
 А - ДРАМА
Б1 - СТАКЛО
Б2 - КРИСТАЛ
Б3 - ПОСУДА
Б4 - ЦВЕЋЕ
 Б - ВАЗА
В1 - БАБА
В2 - ПЕСМА
В3 - ПАЗОВА
В4 - ЕРА
 В - СТАРА
Г1 - ГИМНАЗИЈА
Г2 - МУЗИКА
Г3 - ЛИТЕРАТУРА
Г4 - УОБИЧАЈЕНА
 Г - КЛАСИЧНА
??? - АНТИКА

А1 - ЈУЖНА
А2 - ВЕЛИКА
А3 - БИНАЧКА
А4 - ЧЕШКА
 А - МОРАВА
Б1 - МОРЕ
Б2 - КОПНО
Б3 - ГРАНИЦА
Б4 - СЛОНОВАЧА
 Б - ОБАЛА
В1 - ЛИБИЈА
В2 - АЛЖИР
В3 - МАУРИТАНИЈА
В4 - ПУСТИЊА
 В - САХАРА
Г1 - ДУВАН
Г2 - ВУЛФ
Г3 - РИЧМОНД
Г4 - БИЧ
 Г - ВИРЏИНИЈА
??? - ЗАПАДНА
