5800. емисија
87. циклус
13. емисија
29. 12. 2014.
www.youtube.com/watch?v=xYVFp3RveYU

А1 - ИСТОРИЈА
А2 - КРЕТАЊЕ
А3 - АУТОМОБИЛ
А4 - ОСОВИНА
 А - ТОЧАК
Б1 - АЛЕКСАНДРА
Б2 - КРИСТИНА
Б3 - КОРНЕЛИЈЕ
Б4 - СЛОВОДАН
 Б - КОВАЧ
В1 - 7
В2 - 39
В3 - БУБАЊ
В4 - ДОПУНСКИ
 В - ЛОТО
Г1 - ОПРЕМА
Г2 - МАШИНЕРИЈА
Г3 - СЕКИРА
Г4 - РЕЗЕРВА
 Г - РАТНА
??? - СРЕЋА

А1 - БАСЕН
А2 - РУДНИЦИ
А3 - ДРВО
А4 - ЗЛАТНИ
 А - БОР
Б1 - ШИБИЦЕ
Б2 - НЕМЕТАЛ
Б3 - БЕЛИ
Б4 - ЦРВЕНИ
 Б - ФОСФОР
В1 - АЛФА
В2 - ОПЕЛ
В3 - КРАЈ
В4 - ШВАЈЦАРСКА
 В - ОМЕГА
Г1 - ПРАСИЋИ
Г2 - ЖЕЉЕ
Г3 - МУСКЕТР
Г4 - СВЕТИ ЈЕРАРСИ
 Г - 3
??? - КИСЕЛИНА
